time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,FeeTotNtv,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,HashRate,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,SplyExNtv,SplyExUSD,SplyExpFut10yr,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2009-03-31,143.0,8872.0,1614334941.0,1614334941.0,110.0,,,,0.0,0.0,,0.0,,5.4681296592e-06,5500.0,,1.0,,,,,,,,469700.0,0.0,,17187437.5,1.0,1.0,
2009-04-01,114.0,8986.0,1614334942.0,1614334942.0,114.0,,,,0.0,0.0,,0.0,,5.6669707377e-06,5700.0,,1.0,,,,,,,,475400.0,0.0,,17188862.5,0.0,0.0,
2009-04-02,115.0,9101.0,1614334943.0,1614334943.0,115.0,,,,0.0,0.0,,0.0,,5.7166810074e-06,5750.0,,1.0,,,,,,,,481150.0,0.0,,17190300.0,0.0,0.0,
2009-04-03,116.0,9217.0,1614334943.0,1614334943.0,116.0,,,,0.0,0.0,,0.0,,5.766391277e-06,5800.0,,1.0,,,,,,,,486950.0,0.0,,17191750.0,0.0,0.0,
2009-04-04,113.0,9330.0,1614334944.0,1614334944.0,113.0,,,,0.0,0.0,,0.0,,5.6172604681e-06,5650.0,,1.0,,,,,,,,492600.0,0.0,,17193162.5,0.0,0.0,
2009-04-05,148.0,9443.0,1614334945.0,1614334945.0,130.0,,,,0.0,0.0,,0.0,,6.4623350518e-06,6500.0,,1.0,,,,,,,,499100.0,0.0,,17194787.5,2.0,2.0,
2009-04-06,109.0,9552.0,1614334945.0,1614334945.0,109.0,,,,0.0,0.0,,0.0,,5.4184193896e-06,5450.0,,1.0,,,,,,,,504550.0,0.0,,17196150.0,0.0,0.0,
2009-04-07,100.0,9652.0,1614334946.0,1614334946.0,100.0,,,,0.0,0.0,,0.0,,4.9710269629e-06,5000.0,,1.0,,,,,,,,509550.0,0.0,,17197400.0,0.0,0.0,
2009-04-08,105.0,9757.0,1614334947.0,1614334947.0,105.0,,,,0.0,0.0,,0.0,,5.2195783111e-06,5250.0,,1.0,,,,,,,,514800.0,0.0,,17198712.5,0.0,0.0,
2009-04-09,99.0,9856.0,1614334947.0,1614334947.0,99.0,,,,0.0,0.0,,0.0,,4.9213166933e-06,4950.0,,1.0,,,,,,,,519750.0,0.0,,17199950.0,0.0,0.0,
2009-04-10,108.0,9964.0,1614334948.0,1614334948.0,108.0,,,,0.0,0.0,,0.0,,5.36870912e-06,5400.0,,1.0,,,,,,,,525150.0,0.0,,17201300.0,0.0,0.0,
2009-04-11,128.0,10078.0,1614334949.0,1614334949.0,120.0,,,,0.0,0.0,,0.0,,5.9652323555e-06,6000.0,,1.0,,,,,,,,531150.0,0.0,,17202800.0,1.0,1.0,
2009-04-12,127.0,10189.0,1614334949.0,1614334949.0,118.0,,,,0.0,0.0,,0.0,,5.8658118162e-06,5900.0,,1.0,,,,,,,,537050.0,0.0,,17204275.0,2.0,2.0,
2009-04-13,117.0,10305.0,1614334950.0,1614334950.0,115.0,,,,0.0,0.0,,0.0,,5.7166810074e-06,5750.0,,1.0,,,,,,,,542800.0,0.0,,17205712.5,1.0,1.0,
2009-04-14,124.0,10429.0,1614334951.0,1614334951.0,124.0,,,,0.0,0.0,,0.0,,6.164073434e-06,6200.0,,1.0,,,,,,,,549000.0,0.0,,17207262.5,0.0,0.0,
2009-04-15,113.0,10542.0,1614334951.0,1614334951.0,113.0,,,,0.0,0.0,,0.0,,5.6172604681e-06,5650.0,,1.0,,,,,,,,554650.0,0.0,,17208675.0,0.0,0.0,
2009-04-16,123.0,10665.0,1614334952.0,1614334952.0,123.0,,,,0.0,0.0,,0.0,,6.1143631644e-06,6150.0,,1.0,,,,,,,,560800.0,0.0,,17210212.5,0.0,0.0,
2009-04-17,112.0,10777.0,1614334953.0,1614334953.0,112.0,,,,0.0,0.0,,0.0,,5.5675501985e-06,5600.0,,1.0,,,,,,,,566400.0,0.0,,17211612.5,0.0,0.0,
2009-04-18,131.0,10903.0,1614334953.0,1614334953.0,126.0,,,,0.0,0.0,,0.0,,6.2634939733e-06,6300.0,,1.0,,,,,,,,572700.0,0.0,,17213187.5,4.0,4.0,
2009-04-19,128.0,11014.0,1614334954.0,1614334954.0,119.0,,,,0.0,0.0,,0.0,,5.9155220859e-06,5950.0,,1.0,,,,,,,,578650.0,0.0,,17214675.0,1.0,1.0,
2009-04-20,236.0,11019.0,1614334955.0,1614334955.0,119.0,,,,0.0,0.0,,0.0,,5.9155220859e-06,5950.0,,1.0,,,,,,,,584600.0,0.0,,17216162.5,2.0,2.0,
2009-04-21,125.0,11143.0,1614334955.0,1614334955.0,123.0,,,,0.0,0.0,,0.0,,6.1143631644e-06,6150.0,,1.0,,,,,,,,590750.0,0.0,,17217700.0,1.0,1.0,
2009-04-22,121.0,11264.0,1614334956.0,1614334956.0,121.0,,,,0.0,0.0,,0.0,,6.0149426251e-06,6050.0,,1.0,,,,,,,,596800.0,0.0,,17219212.5,0.0,0.0,
2009-04-23,75.0,11339.0,1614334957.0,1614334957.0,75.0,,,,0.0,0.0,,0.0,,3.7282702222e-06,3750.0,,1.0,,,,,,,,600550.0,0.0,,17220150.0,0.0,0.0,
2009-04-24,115.0,11454.0,1614334957.0,1614334957.0,115.0,,,,0.0,0.0,,0.0,,5.7166810074e-06,5750.0,,1.0,,,,,,,,606300.0,0.0,,17221587.5,0.0,0.0,
2009-04-25,118.0,11572.0,1614334958.0,1614334958.0,118.0,,,,0.0,0.0,,0.0,,5.8658118162e-06,5900.0,,1.0,,,,,,,,612200.0,0.0,,17223062.5,0.0,0.0,
2009-04-26,128.0,11669.0,1614334959.0,1614334959.0,112.0,,,,0.0,0.0,,0.0,,5.5675501985e-06,5600.0,,1.0,,,,,,,,617800.0,0.0,,17224462.5,2.0,2.0,
2009-04-27,104.0,11773.0,1614334960.0,1614334960.0,104.0,,,,0.0,0.0,,0.0,,5.1698680414e-06,5200.0,,1.0,,,,,,,,623000.0,0.0,,17225762.5,0.0,0.0,
2009-04-28,117.0,11890.0,1614334960.0,1614334960.0,117.0,,,,0.0,0.0,,0.0,,5.8161015466e-06,5850.0,,1.0,,,,,,,,628850.0,0.0,,17227225.0,0.0,0.0,
2009-04-29,149.0,11998.0,1614334961.0,1614334961.0,128.0,,,,0.0,0.0,,0.0,,6.3629145125e-06,6400.0,,1.0,,,,,,,,635250.0,0.0,,17228825.0,1.0,1.0,
2009-04-30,131.0,12129.0,1614334962.0,1614334962.0,131.0,,,,0.0,0.0,,0.0,,6.5120453214e-06,6550.0,,1.0,,,,,,,,641800.0,0.0,,17230462.5,0.0,0.0,
2009-05-01,121.0,12250.0,1614334962.0,1614334962.0,121.0,,,,0.0,0.0,,0.0,,6.0149426251e-06,6050.0,,1.0,,,,,,,,647850.0,0.0,,17231975.0,0.0,0.0,
2009-05-02,142.0,12365.0,1614334963.0,1614334963.0,126.0,,,,0.03,0.0,,0.0,,6.2634939733e-06,6300.0,,1.0,,,,,,,,654150.0,0.0,,17233550.0,2.0,2.0,
2009-05-03,110.0,12472.0,1614334964.0,1614334964.0,106.0,,,,0.0,0.0,,0.0,,5.2692885807e-06,5300.0,,1.0,,,,,,,,659450.0,0.0,,17234875.0,3.0,3.0,
2009-05-04,159.0,12570.0,1614334965.0,1614334965.0,128.0,,,,0.0,0.0,,0.0,,6.3629145125e-06,6400.0,,1.0,,,,,,,,665850.0,0.0,,17236475.0,1.0,1.0,
2009-05-05,146.0,12695.0,1614334965.0,1614334965.0,135.0,,,,0.0,0.0,,0.0,,6.7108864e-06,6750.0,,1.0,,,,,,,,672600.0,0.0,,17238162.5,1.0,1.0,
2009-05-06,135.0,12830.0,1614334966.0,1614334966.0,135.0,,,,0.0,0.0,,0.0,,6.7108864e-06,6750.0,,1.0,,,,,,,,679350.0,0.0,,17239850.0,0.0,0.0,
2009-05-07,122.0,12952.0,1614334967.0,1614334967.0,122.0,,,,0.0,0.0,,0.0,,6.0646528948e-06,6100.0,,1.0,,,,,,,,685450.0,0.0,,17241375.0,0.0,0.0,
2009-05-08,107.0,13059.0,1614334967.0,1614334967.0,107.0,,,,0.0,0.0,,0.0,,5.3189988503e-06,5350.0,,1.0,,,,,,,,690800.0,0.0,,17242712.5,0.0,0.0,
2009-05-09,78.0,13137.0,1614334968.0,1614334968.0,78.0,,,,0.0,0.0,,0.0,,3.8774010311e-06,3900.0,,1.0,,,,,,,,694700.0,0.0,,17243687.5,0.0,0.0,
2009-05-10,85.0,13222.0,1614334969.0,1614334969.0,85.0,,,,0.0,0.0,,0.0,,4.2253729185e-06,4250.0,,1.0,,,,,,,,698950.0,0.0,,17244750.0,0.0,0.0,
2009-05-11,123.0,13342.0,1614334969.0,1614334969.0,120.0,,,,0.1,0.0,,0.0,,5.9652323555e-06,6000.0,,1.0,,,,,,,,704950.0,0.0,,17246250.0,1.0,1.0,
2009-05-12,130.0,13472.0,1614334970.0,1614334970.0,130.0,,,,0.0,0.0,,0.0,,6.4623350518e-06,6500.0,,1.0,,,,,,,,711450.0,0.0,,17247875.0,0.0,0.0,
2009-05-13,117.0,13584.0,1614334971.0,1614334971.0,111.0,,,,0.0,0.0,,0.0,,5.5178399288e-06,5550.0,,1.0,,,,,,,,717000.0,0.0,,17249262.5,5.0,5.0,
2009-05-14,145.0,13722.0,1614334971.0,1614334971.0,139.0,,,,0.0,0.0,,0.0,,6.9097274785e-06,6950.0,,1.0,,,,,,,,723950.0,0.0,,17251000.0,3.0,3.0,
2009-05-15,147.0,13848.0,1614334972.0,1614334972.0,136.0,,,,0.0,0.0,,0.0,,6.7605966696e-06,6800.0,,1.0,,,,,,,,730750.0,0.0,,17252700.0,1.0,1.0,
2009-05-16,119.0,13967.0,1614334973.0,1614334973.0,119.0,,,,0.0,0.0,,0.0,,5.9155220859e-06,5950.0,,1.0,,,,,,,,736700.0,0.0,,17254187.5,0.0,0.0,
2009-05-17,127.0,14094.0,1614334973.0,1614334973.0,127.0,,,,0.0,0.0,,0.0,,6.3132042429e-06,6350.0,,1.0,,,,,,,,743050.0,0.0,,17255775.0,0.0,0.0,
2009-05-18,118.0,14212.0,1614334974.0,1614334974.0,118.0,,,,0.0,0.0,,0.0,,5.8658118162e-06,5900.0,,1.0,,,,,,,,748950.0,0.0,,17257250.0,0.0,0.0,
2009-05-19,86.0,14298.0,1614334975.0,1614334975.0,86.0,,,,0.0,0.0,,0.0,,4.2750831881e-06,4300.0,,1.0,,,,,,,,753250.0,0.0,,17258325.0,0.0,0.0,
2009-05-20,120.0,14418.0,1614334975.0,1614334975.0,120.0,,,,0.0,0.0,,0.0,,5.9652323555e-06,6000.0,,1.0,,,,,,,,759250.0,0.0,,17259825.0,0.0,0.0,
2009-05-21,82.0,14500.0,1614334976.0,1614334976.0,82.0,,,,0.0,0.0,,0.0,,4.0762421096e-06,4100.0,,1.0,,,,,,,,763350.0,0.0,,17260850.0,0.0,0.0,
2009-05-22,61.0,14561.0,1614334977.0,1614334977.0,61.0,,,,0.0,0.0,,0.0,,3.0323264474e-06,3050.0,,1.0,,,,,,,,766400.0,0.0,,17261612.5,0.0,0.0,
2009-05-23,32.0,14593.0,1614334977.0,1614334977.0,32.0,,,,0.0,0.0,,0.0,,1.5907286281e-06,1600.0,,1.0,,,,,,,,768000.0,0.0,,17262012.5,0.0,0.0,
2009-05-24,100.0,14693.0,1614334978.0,1614334978.0,100.0,,,,0.0,0.0,,0.0,,4.9710269629e-06,5000.0,,1.0,,,,,,,,773000.0,0.0,,17263262.5,0.0,0.0,
2009-05-25,109.0,14802.0,1614334979.0,1614334979.0,109.0,,,,0.0,0.0,,0.0,,5.4184193896e-06,5450.0,,1.0,,,,,,,,778450.0,0.0,,17264625.0,0.0,0.0,
2009-05-26,125.0,14927.0,1614334979.0,1614334979.0,125.0,,,,0.0,0.0,,0.0,,6.2137837037e-06,6250.0,,1.0,,,,,,,,784700.0,0.0,,17266187.5,0.0,0.0,
2009-05-27,119.0,15046.0,1614334980.0,1614334980.0,119.0,,,,0.0,0.0,,0.0,,5.9155220859e-06,5950.0,,1.0,,,,,,,,790650.0,0.0,,17267675.0,0.0,0.0,
2009-05-28,95.0,15141.0,1614334981.0,1614334981.0,95.0,,,,0.0,0.0,,0.0,,4.7224756148e-06,4750.0,,1.0,,,,,,,,795400.0,0.0,,17268862.5,0.0,0.0,
2009-05-29,167.0,15187.0,1614334981.0,1614334981.0,106.0,,,,0.0,0.0,,0.0,,5.2692885807e-06,5300.0,,1.0,,,,,,,,800700.0,0.0,,17270187.5,1.0,1.0,
2009-05-30,109.0,15296.0,1614334982.0,1614334982.0,109.0,,,,0.0,0.0,,0.0,,5.4184193896e-06,5450.0,,1.0,,,,,,,,806150.0,0.0,,17271550.0,0.0,0.0,
2009-05-31,96.0,15392.0,1614334983.0,1614334983.0,96.0,,,,0.0,0.0,,0.0,,4.7721858844e-06,4800.0,,1.0,,,,,,,,810950.0,0.0,,17272750.0,0.0,0.0,
2009-06-01,73.0,15464.0,1614334983.0,1614334983.0,71.0,,,,0.0,0.0,,0.0,,3.5294291437e-06,3550.0,,1.0,,,,,,,,814500.0,0.0,,17273637.5,1.0,1.0,
2009-06-02,111.0,15575.0,1614334984.0,1614334984.0,111.0,,,,0.0,0.0,,0.0,,5.5178399288e-06,5550.0,,1.0,,,,,,,,820050.0,0.0,,17275025.0,0.0,0.0,
2009-06-03,71.0,15646.0,1614334985.0,1614334985.0,71.0,,,,0.0,0.0,,0.0,,3.5294291437e-06,3550.0,,1.0,,,,,,,,823600.0,0.0,,17275912.5,0.0,0.0,
2009-06-04,66.0,15712.0,1614334986.0,1614334986.0,66.0,,,,0.0,0.0,,0.0,,3.2808777955e-06,3300.0,,1.0,,,,,,,,826900.0,0.0,,17276737.5,0.0,0.0,
2009-06-05,30.0,15742.0,1614334986.0,1614334986.0,30.0,,,,0.0,0.0,,0.0,,1.4913080888e-06,1500.0,,1.0,,,,,,,,828400.0,0.0,,17277112.5,0.0,0.0,
2009-06-06,28.0,15770.0,1614334987.0,1614334987.0,28.0,,,,0.0,0.0,,0.0,,1.3918875496e-06,1400.0,,1.0,,,,,,,,829800.0,0.0,,17277462.5,0.0,0.0,
2009-06-07,16.0,15786.0,1614334988.0,1614334988.0,16.0,,,,0.0,0.0,,0.0,,7.95364314e-07,800.0,,1.0,,,,,,,,830600.0,0.0,,17277662.5,0.0,0.0,
2009-06-08,82.0,15868.0,1614334988.0,1614334988.0,82.0,,,,0.0,0.0,,0.0,,4.0762421096e-06,4100.0,,1.0,,,,,,,,834700.0,0.0,,17278687.5,0.0,0.0,
2009-06-09,91.0,15959.0,1614334989.0,1614334989.0,91.0,,,,0.0,0.0,,0.0,,4.5236345362e-06,4550.0,,1.0,,,,,,,,839250.0,0.0,,17279825.0,0.0,0.0,
2009-06-10,82.0,16041.0,1614334990.0,1614334990.0,82.0,,,,0.0,0.0,,0.0,,4.0762421096e-06,4100.0,,1.0,,,,,,,,843350.0,0.0,,17280850.0,0.0,0.0,
2009-06-11,89.0,16130.0,1614334991.0,1614334991.0,89.0,,,,0.0,0.0,,0.0,,4.424213997e-06,4450.0,,1.0,,,,,,,,847800.0,0.0,,17281962.5,0.0,0.0,
2009-06-12,86.0,16216.0,1614334991.0,1614334991.0,86.0,,,,0.0,0.0,,0.0,,4.2750831881e-06,4300.0,,1.0,,,,,,,,852100.0,0.0,,17283037.5,0.0,0.0,
2009-06-13,78.0,16294.0,1614334992.0,1614334992.0,78.0,,,,0.0,0.0,,0.0,,3.8774010311e-06,3900.0,,1.0,,,,,,,,856000.0,0.0,,17284012.5,0.0,0.0,
2009-06-14,72.0,16366.0,1614334993.0,1614334993.0,72.0,,,,0.0,0.0,,0.0,,3.5791394133e-06,3600.0,,1.0,,,,,,,,859600.0,0.0,,17284912.5,0.0,0.0,
2009-06-15,84.0,16450.0,1614334994.0,1614334994.0,84.0,,,,0.0,0.0,,0.0,,4.1756626488e-06,4200.0,,1.0,,,,,,,,863800.0,0.0,,17285962.5,0.0,0.0,
2009-06-16,71.0,16521.0,1614334994.0,1614334994.0,71.0,,,,0.0,0.0,,0.0,,3.5294291437e-06,3550.0,,1.0,,,,,,,,867350.0,0.0,,17286850.0,0.0,0.0,
2009-06-17,79.0,16600.0,1614334995.0,1614334995.0,79.0,,,,0.0,0.0,,0.0,,3.9271113007e-06,3950.0,,1.0,,,,,,,,871300.0,0.0,,17287837.5,0.0,0.0,
2009-06-18,80.0,16680.0,1614334996.0,1614334996.0,80.0,,,,0.0,0.0,,0.0,,3.9768215703e-06,4000.0,,1.0,,,,,,,,875300.0,0.0,,17288837.5,0.0,0.0,
2009-06-19,87.0,16767.0,1614334996.0,1614334996.0,87.0,,,,0.0,0.0,,0.0,,4.3247934577e-06,4350.0,,1.0,,,,,,,,879650.0,0.0,,17289925.0,0.0,0.0,
2009-06-20,78.0,16845.0,1614334997.0,1614334997.0,78.0,,,,0.0,0.0,,0.0,,3.8774010311e-06,3900.0,,1.0,,,,,,,,883550.0,0.0,,17290900.0,0.0,0.0,
2009-06-21,81.0,16926.0,1614334998.0,1614334998.0,81.0,,,,0.0,0.0,,0.0,,4.02653184e-06,4050.0,,1.0,,,,,,,,887600.0,0.0,,17291912.5,0.0,0.0,
2009-06-22,137.0,16942.0,1614334999.0,1614334999.0,76.0,,,,0.0,0.0,,0.0,,3.7779804918e-06,3800.0,,1.0,,,,,,,,891400.0,0.0,,17292862.5,1.0,1.0,
2009-06-23,76.0,17018.0,1614334999.0,1614334999.0,76.0,,,,0.0,0.0,,0.0,,3.7779804918e-06,3800.0,,1.0,,,,,,,,895200.0,0.0,,17293812.5,0.0,0.0,
2009-06-24,100.0,17112.0,1614335000.0,1614335000.0,95.0,,,,0.0,0.0,,0.0,,4.7224756148e-06,4750.0,,1.0,,,,,,,,899950.0,0.0,,17295000.0,2.0,2.0,
2009-06-25,89.0,17160.0,1614335001.0,1614335001.0,68.0,,,,0.0,0.0,,0.0,,3.3802983348e-06,3400.0,,1.0,,,,,,,,903350.0,0.0,,17295850.0,1.0,1.0,
2009-06-26,90.0,17250.0,1614335002.0,1614335002.0,90.0,,,,0.0,0.0,,0.0,,4.4739242666e-06,4500.0,,1.0,,,,,,,,907850.0,0.0,,17296975.0,0.0,0.0,
2009-06-27,84.0,17334.0,1614335002.0,1614335002.0,84.0,,,,0.0,0.0,,0.0,,4.1756626488e-06,4200.0,,1.0,,,,,,,,912050.0,0.0,,17298025.0,0.0,0.0,
2009-06-28,48.0,17381.0,1614335003.0,1614335003.0,46.0,,,,0.0,0.0,,0.0,,2.2866724029e-06,2300.0,,1.0,,,,,,,,914350.0,0.0,,17298600.0,1.0,1.0,
2009-06-29,87.0,17462.0,1614335004.0,1614335004.0,83.0,,,,0.0,0.0,,0.0,,4.1259523792e-06,4150.0,,1.0,,,,,,,,918500.0,0.0,,17299637.5,2.0,2.0,
2009-06-30,85.0,17547.0,1614335005.0,1614335005.0,85.0,,,,0.0,0.0,,0.0,,4.2253729185e-06,4250.0,,1.0,,,,,,,,922750.0,0.0,,17300700.0,0.0,0.0,
2009-07-01,77.0,17619.0,1614335005.0,1614335005.0,74.0,,,,0.0,0.0,,0.0,,3.6785599525e-06,3700.0,,1.0,,,,,,,,926450.0,0.0,,17301625.0,1.0,1.0,
2009-07-02,85.0,17703.0,1614335006.0,1614335006.0,83.0,,,,0.0,0.0,,0.0,,4.1259523792e-06,4150.0,,1.0,,,,,,,,930600.0,0.0,,17302662.5,1.0,1.0,
2009-07-03,82.0,17785.0,1614335007.0,1614335007.0,82.0,,,,0.0,0.0,,0.0,,4.0762421096e-06,4100.0,,1.0,,,,,,,,934700.0,0.0,,17303687.5,0.0,0.0,
2009-07-04,89.0,17874.0,1614335008.0,1614335008.0,89.0,,,,0.0,0.0,,0.0,,4.424213997e-06,4450.0,,1.0,,,,,,,,939150.0,0.0,,17304800.0,0.0,0.0,
2009-07-05,79.0,17953.0,1614335009.0,1614335009.0,79.0,,,,0.0,0.0,,0.0,,3.9271113007e-06,3950.0,,1.0,,,,,,,,943100.0,0.0,,17305787.5,0.0,0.0,
2009-07-06,84.0,18037.0,1614335009.0,1614335009.0,84.0,,,,0.0,0.0,,0.0,,4.1756626488e-06,4200.0,,1.0,,,,,,,,947300.0,0.0,,17306837.5,0.0,0.0,
2009-07-07,69.0,18106.0,1614335010.0,1614335010.0,69.0,,,,0.0,0.0,,0.0,,3.4300086044e-06,3450.0,,1.0,,,,,,,,950750.0,0.0,,17307700.0,0.0,0.0,
2009-07-08,74.0,18180.0,1614335011.0,1614335011.0,74.0,,,,0.0,0.0,,0.0,,3.6785599525e-06,3700.0,,1.0,,,,,,,,954450.0,0.0,,17308625.0,0.0,0.0,
2009-07-09,86.0,18266.0,1614335012.0,1614335012.0,86.0,,,,0.0,0.0,,0.0,,4.2750831881e-06,4300.0,,1.0,,,,,,,,958750.0,0.0,,17309700.0,0.0,0.0,
2009-07-10,81.0,18347.0,1614335013.0,1614335013.0,81.0,,,,0.0,0.0,,0.0,,4.02653184e-06,4050.0,,1.0,,,,,,,,962800.0,0.0,,17310712.5,0.0,0.0,
2009-07-11,83.0,18430.0,1614335013.0,1614335013.0,83.0,,,,0.0,0.0,,0.0,,4.1259523792e-06,4150.0,,1.0,,,,,,,,966950.0,0.0,,17311750.0,0.0,0.0,
2009-07-12,77.0,18507.0,1614335014.0,1614335014.0,77.0,,,,0.0,0.0,,0.0,,3.8276907614e-06,3850.0,,1.0,,,,,,,,970800.0,0.0,,17312712.5,0.0,0.0,
2009-07-13,78.0,18585.0,1614335015.0,1614335015.0,78.0,,,,0.0,0.0,,0.0,,3.8774010311e-06,3900.0,,1.0,,,,,,,,974700.0,0.0,,17313687.5,0.0,0.0,
2009-07-14,69.0,18654.0,1614335016.0,1614335016.0,69.0,,,,0.0,0.0,,0.0,,3.4300086044e-06,3450.0,,1.0,,,,,,,,978150.0,0.0,,17314550.0,0.0,0.0,
2009-07-15,45.0,18699.0,1614335017.0,1614335017.0,45.0,,,,0.0,0.0,,0.0,,2.2369621333e-06,2250.0,,1.0,,,,,,,,980400.0,0.0,,17315112.5,0.0,0.0,
2009-07-16,71.0,18770.0,1614335017.0,1614335017.0,71.0,,,,0.0,0.0,,0.0,,3.5294291437e-06,3550.0,,1.0,,,,,,,,983950.0,0.0,,17316000.0,0.0,0.0,
2009-07-17,47.0,18817.0,1614335018.0,1614335018.0,47.0,,,,0.0,0.0,,0.0,,2.3363826725e-06,2350.0,,1.0,,,,,,,,986300.0,0.0,,17316587.5,0.0,0.0,
2009-07-18,4.0,18821.0,1614335019.0,1614335019.0,4.0,,,,0.0,0.0,,0.0,,1.988410785e-07,200.0,,1.0,,,,,,,,986500.0,0.0,,17316637.5,0.0,0.0,
2009-07-19,70.0,18891.0,1614335020.0,1614335020.0,70.0,,,,0.0,0.0,,0.0,,3.479718874e-06,3500.0,,1.0,,,,,,,,990000.0,0.0,,17317512.5,0.0,0.0,
2009-07-20,192.0,18841.0,1614335020.0,1614335020.0,70.0,,,,0.14,0.0,,0.0,,3.479718874e-06,3500.0,,1.0,,,,,,,,993500.0,0.0,,17318387.5,1.0,1.0,
2009-07-21,82.0,18923.0,1614335021.0,1614335021.0,82.0,,,,0.0,0.0,,0.0,,4.0762421096e-06,4100.0,,1.0,,,,,,,,997600.0,0.0,,17319412.5,0.0,0.0,
2009-07-22,60.0,18983.0,1614335022.0,1614335022.0,60.0,,,,0.0,0.0,,0.0,,2.9826161777e-06,3000.0,,1.0,,,,,,,,1000600.0,0.0,,17320162.5,0.0,0.0,
2009-07-23,76.0,19059.0,1614335023.0,1614335023.0,76.0,,,,0.0,0.0,,0.0,,3.7779804918e-06,3800.0,,1.0,,,,,,,,1004400.0,0.0,,17321112.5,0.0,0.0,
2009-07-24,73.0,19132.0,1614335023.0,1614335023.0,73.0,,,,0.0,0.0,,0.0,,3.6288496829e-06,3650.0,,1.0,,,,,,,,1008050.0,0.0,,17322025.0,0.0,0.0,
2009-07-25,32.0,19164.0,1614335024.0,1614335024.0,32.0,,,,0.0,0.0,,0.0,,1.5907286281e-06,1600.0,,1.0,,,,,,,,1009650.0,0.0,,17322425.0,0.0,0.0,
2009-07-26,21.0,19185.0,1614335025.0,1614335025.0,21.0,,,,0.0,0.0,,0.0,,1.0439156622e-06,1050.0,,1.0,,,,,,,,1010700.0,0.0,,17322687.5,0.0,0.0,
2009-07-27,74.0,19259.0,1614335026.0,1614335026.0,74.0,,,,0.0,0.0,,0.0,,3.6785599525e-06,3700.0,,1.0,,,,,,,,1014400.0,0.0,,17323612.5,0.0,0.0,
2009-07-28,41.0,19300.0,1614335027.0,1614335027.0,41.0,,,,0.0,0.0,,0.0,,2.0381210548e-06,2050.0,,1.0,,,,,,,,1016450.0,0.0,,17324125.0,0.0,0.0,
2009-07-29,22.0,19318.0,1614335027.0,1614335027.0,19.0,,,,0.0,0.0,,0.0,,9.444951229e-07,950.0,,1.0,,,,,,,,1017400.0,0.0,,17324362.5,1.0,1.0,
2009-07-30,17.0,19334.0,1614335028.0,1614335028.0,15.0,,,,0.0,0.0,,0.0,,7.456540444e-07,750.0,,1.0,,,,,,,,1018150.0,0.0,,17324550.0,1.0,1.0,
2009-07-31,17.0,19351.0,1614335029.0,1614335029.0,17.0,,,,0.0,0.0,,0.0,,8.450745837e-07,850.0,,1.0,,,,,,,,1019000.0,0.0,,17324762.5,0.0,0.0,
2009-08-01,28.0,19379.0,1614335030.0,1614335030.0,28.0,,,,0.0,0.0,,0.0,,1.3918875496e-06,1400.0,,1.0,,,,,,,,1020400.0,0.0,,17325112.5,0.0,0.0,
2009-08-02,23.0,19402.0,1614335031.0,1614335031.0,23.0,,,,0.0,0.0,,0.0,,1.1433362014e-06,1150.0,,1.0,,,,,,,,1021550.0,0.0,,17325400.0,0.0,0.0,
2009-08-03,12.0,19414.0,1614335031.0,1614335031.0,12.0,,,,0.0,0.0,,0.0,,5.965232355e-07,600.0,,1.0,,,,,,,,1022150.0,0.0,,17325550.0,0.0,0.0,
2009-08-04,81.0,19495.0,1614335032.0,1614335032.0,81.0,,,,0.0,0.0,,0.0,,4.02653184e-06,4050.0,,1.0,,,,,,,,1026200.0,0.0,,17326562.5,0.0,0.0,
2009-08-05,87.0,19582.0,1614335033.0,1614335033.0,87.0,,,,0.0,0.0,,0.0,,4.3247934577e-06,4350.0,,1.0,,,,,,,,1030550.0,0.0,,17327650.0,0.0,0.0,
2009-08-06,90.0,19672.0,1614335034.0,1614335034.0,90.0,,,,0.0,0.0,,0.0,,4.4739242666e-06,4500.0,,1.0,,,,,,,,1035050.0,0.0,,17328775.0,0.0,0.0,
2009-08-07,192.0,19642.0,1614335035.0,1614335035.0,80.0,,,,0.13,0.0,,0.0,,3.9768215703e-06,4000.0,,1.0,,,,,,,,1039050.0,0.0,,17329775.0,1.0,1.0,
2009-08-08,80.0,19722.0,1614335035.0,1614335035.0,80.0,,,,0.0,0.0,,0.0,,3.9768215703e-06,4000.0,,1.0,,,,,,,,1043050.0,0.0,,17330775.0,0.0,0.0,
2009-08-09,101.0,19823.0,1614335036.0,1614335036.0,101.0,,,,0.0,0.0,,0.0,,5.0207372325e-06,5050.0,,1.0,,,,,,,,1048100.0,0.0,,17332037.5,0.0,0.0,
2009-08-10,75.0,19898.0,1614335037.0,1614335037.0,75.0,,,,0.0,0.0,,0.0,,3.7282702222e-06,3750.0,,1.0,,,,,,,,1051850.0,0.0,,17332975.0,0.0,0.0,
